OrderID,CategoryID,ProductID,UnitPrice_x,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductName,SupplierID,QuantityPerUnit,UnitPrice_y,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CompanyName,ContactName,ContactTitle,Address_x,City_x,Region_x,PostalCode_x,Country_x,Phone,Fax,LastName,FirstName,Title,TitleOfCourtesy,BirthDate,HireDate,Address_y,City_y,Region_y,PostalCode_y,Country_y,HomePhone,Extension,ReportsTo
10264,8,41,7.7,25,0.150000006,FOLKO,6,24-07-1996,21-08-1996,23-08-1996,3,3.67,Folk och fä HB,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,Jack's New England Clam Chowder,19,12 - 12 oz cans,9.65,85,0,10,FALSE,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10265,6,17,31.2,30,0,BLONP,2,25-07-1996,22-08-1996,12-08-1996,1,55.28,Blondel père et fils,"24, place Kléber",Strasbourg,Unknown,67000,France,Alice Mutton,7,20 - 1 kg tins,39,0,0,0,TRUE,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,,67000,France,88.60.15.31,88.60.15.32,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10265,1,70,12,20,0,BLONP,2,25-07-1996,22-08-1996,12-08-1996,1,55.28,Blondel père et fils,"24, place Kléber",Strasbourg,Unknown,67000,France,Outback Lager,7,24 - 355 ml bottles,15,15,10,30,FALSE,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,,67000,France,88.60.15.31,88.60.15.32,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10266,4,12,30.4,12,0.050000001,WARTH,3,26-07-1996,06-09-1996,31-07-1996,3,25.73,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,Queso Manchego La Pastora,5,10 - 500 g pkgs.,38,86,0,0,FALSE,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Torikatu 38,Oulu,,90110,Finland,981-443655,981-443655,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10267,8,40,14.7,50,0,FRANK,4,29-07-1996,26-08-1996,06-08-1996,1,208.58,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,Boston Crab Meat,19,24 - 4 oz tins,18.4,123,0,30,FALSE,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,,80805,Germany,089-0877310,089-0877451,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10267,4,59,44,70,0.150000006,FRANK,4,29-07-1996,26-08-1996,06-08-1996,1,208.58,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,Raclette Courdavault,28,5 kg pkg.,55,79,0,0,FALSE,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,,80805,Germany,089-0877310,089-0877451,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10267,1,76,14.4,15,0.150000006,FRANK,4,29-07-1996,26-08-1996,06-08-1996,1,208.58,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,Lakkalikööri,23,500 ml,18,57,0,20,FALSE,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,,80805,Germany,089-0877310,089-0877451,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10268,6,29,99,10,0,GROSR,8,30-07-1996,27-08-1996,02-08-1996,3,66.29,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,TRUE,GROSELLA-Restaurante,Manuel Pereira,Owner,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,(2) 283-2951,(2) 283-3397,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10268,4,72,27.8,4,0,GROSR,8,30-07-1996,27-08-1996,02-08-1996,3,66.29,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,Mozzarella di Giovanni,14,24 - 200 g pkgs.,34.8,14,0,0,FALSE,GROSELLA-Restaurante,Manuel Pereira,Owner,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,(2) 283-2951,(2) 283-3397,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10269,4,33,2,60,0.050000001,WHITC,5,31-07-1996,14-08-1996,09-08-1996,1,4.56,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Geitost,15,500 g,2.5,112,0,20,FALSE,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,Buchanan,Steven,Sales Manager,Mr.,04-03-1955,17-10-1993,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2
10269,4,72,27.8,20,0.050000001,WHITC,5,31-07-1996,14-08-1996,09-08-1996,1,4.56,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Mozzarella di Giovanni,14,24 - 200 g pkgs.,34.8,14,0,0,FALSE,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,Buchanan,Steven,Sales Manager,Mr.,04-03-1955,17-10-1993,14 Garrett Hill,London,Unknown,SW1 8JR,UK,(71) 555-4848,3453,2
10270,8,36,15.2,30,0,WARTH,1,01-08-1996,29-08-1996,02-08-1996,1,136.54,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,Inlagd Sill,17,24 - 250 g  jars,19,112,0,20,FALSE,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Torikatu 38,Oulu,,90110,Finland,981-443655,981-443655,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10270,1,43,36.8,25,0,WARTH,1,01-08-1996,29-08-1996,02-08-1996,1,136.54,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,Ipoh Coffee,20,16 - 500 g tins,46,17,10,25,FALSE,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Torikatu 38,Oulu,,90110,Finland,981-443655,981-443655,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10271,4,33,2,24,0,SPLIR,6,01-08-1996,29-08-1996,30-08-1996,2,4.54,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,Geitost,15,500 g,2.5,112,0,20,FALSE,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,P.O. Box 555,Lander,WY,82520,USA,(307) 555-4680,(307) 555-6525,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10272,3,20,64.8,6,0,RATTC,6,02-08-1996,30-08-1996,06-08-1996,2,98.03,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Sir Rodney's Marmalade,8,30 gift boxes,81,40,0,0,FALSE,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,NM,87110,USA,(505) 555-5939,(505) 555-3620,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10272,4,31,10,40,0,RATTC,6,02-08-1996,30-08-1996,06-08-1996,2,98.03,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Gorgonzola Telino,14,12 - 100 g pkgs,12.5,0,70,20,FALSE,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,NM,87110,USA,(505) 555-5939,(505) 555-3620,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10272,4,72,27.8,24,0,RATTC,6,02-08-1996,30-08-1996,06-08-1996,2,98.03,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Mozzarella di Giovanni,14,24 - 200 g pkgs.,34.8,14,0,0,FALSE,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,NM,87110,USA,(505) 555-5939,(505) 555-3620,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10273,8,10,24.8,24,0.050000001,QUICK,3,05-08-1996,02-09-1996,12-08-1996,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Ikura,4,12 - 200 ml jars,31,31,0,0,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10273,4,31,10,15,0.050000001,QUICK,3,05-08-1996,02-09-1996,12-08-1996,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Gorgonzola Telino,14,12 - 100 g pkgs,12.5,0,70,20,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10273,4,33,2,20,0,QUICK,3,05-08-1996,02-09-1996,12-08-1996,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Geitost,15,500 g,2.5,112,0,20,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10273,8,40,14.7,60,0.050000001,QUICK,3,05-08-1996,02-09-1996,12-08-1996,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Boston Crab Meat,19,24 - 4 oz tins,18.4,123,0,30,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10273,1,76,14.4,33,0.050000001,QUICK,3,05-08-1996,02-09-1996,12-08-1996,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,Unknown,1307,Germany,Lakkalikööri,23,500 ml,18,57,0,20,FALSE,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,1307,Germany,0372-035188,,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10274,4,71,17.2,20,0,VINET,6,06-08-1996,03-09-1996,16-08-1996,1,6.01,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Unknown,51100,France,Flotemysost,15,10 - 500 g pkgs.,21.5,26,0,0,FALSE,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,59 rue de l'Abbaye,Reims,,51100,France,26.47.15.10,26.47.15.11,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10274,4,72,27.8,7,0,VINET,6,06-08-1996,03-09-1996,16-08-1996,1,6.01,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Unknown,51100,France,Mozzarella di Giovanni,14,24 - 200 g pkgs.,34.8,14,0,0,FALSE,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,59 rue de l'Abbaye,Reims,,51100,France,26.47.15.10,26.47.15.11,Suyama,Michael,Sales Representative,Mr.,02-07-1963,17-10-1993,"Coventry House_x000D_
Miner Rd.",London,Unknown,EC2 7JR,UK,(71) 555-7773,428,5
10275,1,24,3.6,12,0.050000001,MAGAA,1,07-08-1996,04-09-1996,09-08-1996,1,26.93,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Guaraná Fantástica,10,12 - 355 ml cans,4.5,20,0,0,TRUE,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,,24100,Italy,035-640230,035-640231,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10275,4,59,44,6,0.050000001,MAGAA,1,07-08-1996,04-09-1996,09-08-1996,1,26.93,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,Raclette Courdavault,28,5 kg pkg.,55,79,0,0,FALSE,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,,24100,Italy,035-640230,035-640231,Davolio,Nancy,Sales Representative,Ms.,08-12-1948,01-05-1992,"507 - 20th Ave. E._x000D_
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,2
10276,8,10,24.8,15,0,TORTU,8,08-08-1996,22-08-1996,14-08-1996,3,13.84,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,5033,Mexico,Ikura,4,12 - 200 ml jars,31,31,0,0,FALSE,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,5033,Mexico,(5) 555-2933,,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10276,8,13,4.8,10,0,TORTU,8,08-08-1996,22-08-1996,14-08-1996,3,13.84,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,5033,Mexico,Konbu,6,2 kg box,6,24,0,5,FALSE,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,5033,Mexico,(5) 555-2933,,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10277,7,28,36.4,20,0,MORGK,2,09-08-1996,06-09-1996,13-08-1996,3,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,TRUE,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Heerstr. 22,Leipzig,,4179,Germany,0342-023176,,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10277,3,62,39.4,12,0,MORGK,2,09-08-1996,06-09-1996,13-08-1996,3,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,Tarte au sucre,29,48 pies,49.3,17,0,0,FALSE,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Heerstr. 22,Leipzig,,4179,Germany,0342-023176,,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10278,2,44,15.5,16,0,BERGS,8,12-08-1996,09-09-1996,16-08-1996,2,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,FALSE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10278,4,59,44,15,0,BERGS,8,12-08-1996,09-09-1996,16-08-1996,2,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Raclette Courdavault,28,5 kg pkg.,55,79,0,0,FALSE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10278,2,63,35.1,8,0,BERGS,8,12-08-1996,09-09-1996,16-08-1996,2,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Vegie-spread,7,15 - 625 g jars,43.9,24,0,5,FALSE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10278,8,73,12,25,0,BERGS,8,12-08-1996,09-09-1996,16-08-1996,2,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Röd Kaviar,17,24 - 150 g jars,15,101,0,5,FALSE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10279,6,17,31.2,15,0.25,LEHMS,8,13-08-1996,10-09-1996,16-08-1996,2,25.83,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Alice Mutton,7,20 - 1 kg tins,39,0,0,0,TRUE,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M.,,60528,Germany,069-0245984,069-0245874,Callahan,Laura,Inside Sales Coordinator,Ms.,09-01-1958,05-03-1994,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,2
10280,1,24,3.6,12,0,BERGS,2,14-08-1996,11-09-1996,12-09-1996,1,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Guaraná Fantástica,10,12 - 355 ml cans,4.5,20,0,0,TRUE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10280,6,55,19.2,20,0,BERGS,2,14-08-1996,11-09-1996,12-09-1996,1,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Pâté chinois,25,24 boxes x 2 pies,24,115,0,20,FALSE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10280,1,75,6.2,30,0,BERGS,2,14-08-1996,11-09-1996,12-09-1996,1,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,Unknown,S-958 22,Sweden,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,FALSE,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,Fuller,Andrew,"Vice President, Sales",Dr.,19-02-1952,14-08-1992,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,3.125
10281,3,19,7.3,1,0,ROMEY,4,14-08-1996,28-08-1996,21-08-1996,1,2.94,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Teatime Chocolate Biscuits,8,10 boxes x 12 pieces,9.2,25,0,5,FALSE,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,,28001,Spain,(91) 745 6200,(91) 745 6210,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10281,1,24,3.6,6,0,ROMEY,4,14-08-1996,28-08-1996,21-08-1996,1,2.94,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Guaraná Fantástica,10,12 - 355 ml cans,4.5,20,0,0,TRUE,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,,28001,Spain,(91) 745 6200,(91) 745 6210,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10281,1,35,14.4,4,0,ROMEY,4,14-08-1996,28-08-1996,21-08-1996,1,2.94,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Steeleye Stout,16,24 - 12 oz bottles,18,20,0,15,FALSE,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,,28001,Spain,(91) 745 6200,(91) 745 6210,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10282,8,30,20.7,6,0,ROMEY,4,15-08-1996,12-09-1996,21-08-1996,1,12.69,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Nord-Ost Matjeshering,13,10 - 200 g glasses,25.89,10,0,15,FALSE,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,,28001,Spain,(91) 745 6200,(91) 745 6210,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10282,5,57,15.6,2,0,ROMEY,4,15-08-1996,12-09-1996,21-08-1996,1,12.69,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Ravioli Angelo,26,24 - 250 g pkgs.,19.5,36,0,20,FALSE,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,,28001,Spain,(91) 745 6200,(91) 745 6210,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10283,2,15,12.4,20,0,LILAS,3,16-08-1996,13-09-1996,23-08-1996,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,Genen Shouyu,6,24 - 250 ml bottles,15.5,39,0,5,FALSE,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,(9) 331-6954,(9) 331-7256,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10283,3,19,7.3,18,0,LILAS,3,16-08-1996,13-09-1996,23-08-1996,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,Teatime Chocolate Biscuits,8,10 boxes x 12 pieces,9.2,25,0,5,FALSE,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,(9) 331-6954,(9) 331-7256,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10283,4,60,27.2,35,0,LILAS,3,16-08-1996,13-09-1996,23-08-1996,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,Camembert Pierrot,28,15 - 300 g rounds,34,19,0,0,FALSE,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,(9) 331-6954,(9) 331-7256,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10283,4,72,27.8,3,0,LILAS,3,16-08-1996,13-09-1996,23-08-1996,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,Mozzarella di Giovanni,14,24 - 200 g pkgs.,34.8,14,0,0,FALSE,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,(9) 331-6954,(9) 331-7256,Leverling,Janet,Sales Representative,Ms.,30-08-1963,01-04-1992,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,2
10284,3,27,35.1,15,0.25,LEHMS,4,19-08-1996,16-09-1996,27-08-1996,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Schoggi Schokolade,11,100 - 100 g pieces,43.9,49,0,30,FALSE,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M.,,60528,Germany,069-0245984,069-0245874,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
10284,2,44,15.5,21,0,LEHMS,4,19-08-1996,16-09-1996,27-08-1996,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,FALSE,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M.,,60528,Germany,069-0245984,069-0245874,Peacock,Margaret,Sales Representative,Mrs.,19-09-1937,03-05-1993,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,2
